TRACT,TRACTFIPS,HWAV_EVNTS,HWAV_RISKV,HWAV_RISKS,HWAV_RISKR
302007,6013302007,30,22324.67068,67.73533749,Relatively Moderate
302009,6013302009,30,25592.552,70.49065309,Relatively Moderate
302011,6013302011,29.90023486,14634.55139,59.0508015,Relatively Moderate
302012,6013302012,30,13672.88398,57.60476621,Relatively Moderate
302013,6013302013,30,5147.979791,40.31180136,Relatively Low
302014,6013302014,30,19300.50963,64.79213243,Relatively Moderate
303104,6013303104,30,17036.18202,62.17951767,Relatively Moderate
303105,6013303105,30,7713.569056,46.97117443,Relatively Low
303106,6013303106,30,24370.07977,69.5476383,Relatively Moderate
303107,6013303107,30,18650.54801,64.05722304,Relatively Moderate
303202,6013303202,30,23130.95901,68.45954431,Relatively Moderate
303204,6013303204,30,16324.47982,61.32331256,Relatively Moderate
303206,6013303206,30,12352.0213,55.53084717,Relatively Moderate
303207,6013303207,30,22632.06848,68.00171241,Relatively Moderate
303208,6013303208,30,8047.00167,47.67635447,Relatively Low
303209,6013303209,30,14106.75934,58.25167674,Relatively Moderate
303210,6013303210,30,8844.048517,49.33525187,Relatively Moderate
303211,6013303211,30,10821.0822,52.97650193,Relatively Moderate
304001,6013304001,30,12669.80347,56.06240784,Relatively Moderate
304002,6013304002,30.13115525,9036.102311,49.692004,Relatively Moderate
304003,6013304003,30.46267328,7571.06723,46.64415164,Relatively Low
304004,6013304004,30,7408.348486,46.26004852,Relatively Low
304006,6013304006,30.20571897,10751.31565,52.85639538,Relatively Moderate
304007,6013304007,30,9903.52537,51.3235504,Relatively Moderate
305000,6013305000,25.19006711,29102.19101,72.97959378,Relatively Moderate
306002,6013306002,24.18956386,11100.1968,53.45336061,Relatively Moderate
306003,6013306003,30,19012.58212,64.44132617,Relatively Moderate
306004,6013306004,30,11759.45754,54.57712981,Relatively Moderate
307101,6013307101,30,14826.64141,59.33977073,Relatively Moderate
307102,6013307102,30,22719.68856,68.09327879,Relatively Moderate
307201,6013307201,30,15227.74938,59.85587214,Relatively Moderate
307202,6013307202,30,17613.12918,62.83356324,Relatively Moderate
307204,6013307204,30,12071.67557,55.08847453,Relatively Moderate
307205,6013307205,30,31257.88577,74.3519003,Relatively Moderate
308001,6013308001,30,25353.45528,70.27898016,Relatively Moderate
308002,6013308002,30,11937.50142,54.8720449,Relatively Moderate
309000,6013309000,17.09954081,11751.99,54.56523807,Relatively Moderate
310000,6013310000,30,22971.31286,68.32992437,Relatively Moderate
311000,6013311000,30,22722.43804,68.09565714,Relatively Moderate
312000,6013312000,30,11346.51768,53.87551729,Relatively Moderate
313102,6013313102,30,18604.17755,64.00965609,Relatively Moderate
313104,6013313104,30,9128.155217,49.89535271,Relatively Moderate
313105,6013313105,30,25779.17966,70.6262189,Relatively Moderate
313106,6013313106,29.98929853,15633.17706,60.41359463,Relatively Moderate
313107,6013313107,30,7985.782257,47.54554536,Relatively Low
313203,6013313203,30,8701.188444,49.04033677,Relatively Low
313204,6013313204,29.9939377,19205.80149,64.6755934,Relatively Moderate
313205,6013313205,30,4172.914882,37.12005898,Relatively Low
313206,6013313206,30,22802.46471,68.16819674,Relatively Moderate
314102,6013314102,26.86461438,22706.75021,68.0790087,Relatively Moderate
314103,6013314103,25.18003824,21627.31817,67.1181563,Relatively Moderate
314105,6013314105,30,16215.26654,61.17704419,Relatively Moderate
314106,6013314106,30,12228.61803,55.3072825,Relatively Moderate
314200,6013314200,15.63251576,28652.59738,72.68348951,Relatively Moderate
315000,6013315000,25.54414709,8802.771716,49.25438805,Relatively Low
316000,6013316000,15.42683762,5613.727109,41.66270275,Relatively Low
317000,6013317000,30,4728.758667,39.05484469,Relatively Low
318000,6013318000,26.02569934,10904.10991,53.11920278,Relatively Moderate
319001,6013319001,30,10310.36412,52.08105408,Relatively Moderate
319002,6013319002,30,9173.677738,49.98572991,Relatively Moderate
320001,6013320001,26.93493741,8798.680753,49.24487466,Relatively Low
320003,6013320003,30,5155.772558,40.33439566,Relatively Low
320004,6013320004,30,16319.65563,61.30904248,Relatively Moderate
321101,6013321101,30,16042.07248,60.94872283,Relatively Moderate
321102,6013321102,30,15305.52943,59.96051943,Relatively Moderate
321103,6013321103,30,10029.50509,51.58397945,Relatively Moderate
321200,6013321200,30,17005.55767,62.13908576,Relatively Moderate
322000,6013322000,30,16867.38933,61.96784474,Relatively Moderate
323000,6013323000,30,10354.82188,52.15478286,Relatively Moderate
324002,6013324002,30,14817.50284,59.32550064,Relatively Moderate
324003,6013324003,30,7721.940529,46.98425534,Relatively Low
324004,6013324004,30,8821.259495,49.29006326,Relatively Low
325000,6013325000,30,17171.02317,62.31389431,Relatively Moderate
326000,6013326000,30,8013.672364,47.59430148,Relatively Low
327001,6013327001,30,10635.00529,52.65304666,Relatively Moderate
327002,6013327002,30,13095.92631,56.74023688,Relatively Moderate
328000,6013328000,30,9236.587976,50.08799886,Relatively Moderate
329000,6013329000,30,19831.38264,65.35936831,Relatively Moderate
330000,6013330000,30,13870.5126,57.90919469,Relatively Moderate
331000,6013331000,30,24766.31003,69.84493174,Relatively Moderate
332000,6013332000,30,24005.87656,69.23607478,Relatively Moderate
333101,6013333101,30,10394.97875,52.23802502,Relatively Moderate
333102,6013333102,30,9761.17473,51.08095895,Relatively Moderate
333200,6013333200,30,15755.05598,60.58126813,Relatively Moderate
334001,6013334001,30,12228.06939,55.30490415,Relatively Moderate
334006,6013334006,30,9283.159876,50.1724302,Relatively Moderate
334007,6013334007,30,12255.3658,55.36317367,Relatively Moderate
334008,6013334008,30,11315.72254,53.8208153,Relatively Moderate
334200,6013334200,30,20103.26433,65.61504067,Relatively Moderate
335000,6013335000,30,7256.072722,45.89735052,Relatively Low
336101,6013336101,30,15857.42216,60.70018551,Relatively Moderate
336103,6013336103,30,17072.15063,62.22589545,Relatively Moderate
336104,6013336104,30,11476.22275,54.10027113,Relatively Moderate
336201,6013336201,30,14165.87034,58.33610807,Relatively Moderate
336202,6013336202,30,22721.90423,68.09446796,Relatively Moderate
337100,6013337100,30,8067.537582,47.73343481,Relatively Low
337201,6013337201,30,7517.232454,46.51809922,Relatively Low
337202,6013337202,30,18731.38249,64.15473529,Relatively Moderate
337300,6013337300,30,16153.22503,61.10093707,Relatively Moderate
338101,6013338101,30,20789.77245,66.31784236,Relatively Moderate
338102,6013338102,30,7400.988484,46.24458926,Relatively Low
338201,6013338201,30,8647.905256,48.93687866,Relatively Low
338203,6013338203,30,12898.25463,56.42867336,Relatively Moderate
338204,6013338204,30,14984.59117,59.54430861,Relatively Moderate
338301,6013338301,30,6241.031974,43.40008562,Relatively Low
338302,6013338302,30,11800.38545,54.64848024,Relatively Moderate
339001,6013339001,30,11346.63799,53.87670646,Relatively Moderate
339003,6013339003,30,11608.45582,54.31075489,Relatively Moderate
339004,6013339004,30,8469.579889,48.56466727,Relatively Low
340001,6013340001,30,21968.99091,67.41663892,Relatively Moderate
340003,6013340003,30,8288.679438,48.21148266,Relatively Low
340004,6013340004,30,8928.655444,49.49579032,Relatively Moderate
341000,6013341000,30,11289.97673,53.78514008,Relatively Moderate
343001,6013343001,30,12326.10419,55.48922609,Relatively Moderate
343002,6013343002,30,12428.39848,55.6699805,Relatively Moderate
343003,6013343003,30,7363.787566,46.16253627,Relatively Low
345101,6013345101,30,14264.40517,58.48475479,Relatively Moderate
345102,6013345102,30,8288.596,48.20910431,Relatively Low
345103,6013345103,30,12890.7677,56.41559245,Relatively Moderate
345105,6013345105,30,13721.3126,57.6820625,Relatively Moderate
345111,6013345111,30,15142.39968,59.7488465,Relatively Moderate
345112,6013345112,30,20535.55614,66.05979166,Relatively Moderate
345113,6013345113,30.03056887,8603.540734,48.84293393,Relatively Low
345114,6013345114,30,12513.88297,55.82457309,Relatively Moderate
345115,6013345115,30.383057,14955.92065,59.50149836,Relatively Moderate
345116,6013345116,30,5118.696502,40.22737002,Relatively Low
345117,6013345117,30,7548.418506,46.58588213,Relatively Low
345118,6013345118,30,10163.92256,51.81586833,Relatively Moderate
345203,6013345203,29.99151336,17649.41628,62.8763735,Relatively Moderate
345204,6013345204,30.00697445,5550.072823,41.48908338,Relatively Low
345205,6013345205,30.00464255,11023.90426,53.31898397,Relatively Moderate
345206,6013345206,29.817245,6167.906338,43.19554773,Relatively Low
346101,6013346101,30.00648526,5509.079331,41.38205775,Relatively Low
346102,6013346102,30.01304468,10077.08064,51.67435666,Relatively Moderate
346203,6013346203,30,6159.612205,43.17295343,Relatively Low
346204,6013346204,30.04096627,13697.47493,57.64044142,Relatively Moderate
346205,6013346205,30.01821537,6069.027551,42.9386862,Relatively Low
346206,6013346206,30,7539.588307,46.56804452,Relatively Low
347000,6013347000,30.00536432,10881.49598,53.08590591,Relatively Moderate
348000,6013348000,30.01246777,8739.628197,49.10811968,Relatively Low
349000,6013349000,30,14812.81955,59.3183656,Relatively Moderate
350000,6013350000,30,13261.68411,56.98758503,Relatively Moderate
351101,6013351101,30.02760333,5834.685832,42.32388337,Relatively Low
351103,6013351103,30,4534.203323,38.4293393,Relatively Low
351104,6013351104,30,3863.212946,36.01531656,Relatively Low
351105,6013351105,30,4861.510727,39.46273129,Relatively Low
351200,6013351200,30.00242928,11095.76205,53.44146887,Relatively Moderate
352101,6013352101,30.01850145,6887.837526,45.00784855,Relatively Low
352102,6013352102,29.9908568,11299.18288,53.798221,Relatively Moderate
352201,6013352201,30,14960.83429,59.5086334,Relatively Moderate
352202,6013352202,30.02259154,5446.205123,41.19654664,Relatively Low
353001,6013353001,30.02811203,8894.824925,49.42919659,Relatively Moderate
353002,6013353002,30.02320085,7691.564597,46.92003996,Relatively Low
354001,6013354001,29.98979075,3018.148439,32.62736051,Relatively Low
354002,6013354002,30.00047687,14685.99855,59.12453028,Relatively Moderate
355107,6013355107,30.00082244,16565.39558,61.60752509,Relatively Moderate
355109,6013355109,30,22238.08158,67.6711221,Relatively Moderate
355110,6013355110,30,10742.87112,52.8373686,Relatively Moderate
355111,6013355111,30,16073.16593,60.99272226,Relatively Moderate
355112,6013355112,30.00380557,11761.63352,54.58069733,Relatively Moderate
355113,6013355113,30,7992.642744,47.55386957,Relatively Low
355115,6013355115,30,27353.33669,71.75355563,Relatively Moderate
355118,6013355118,30,10145.64571,51.78376064,Relatively Moderate
355119,6013355119,30.00580191,13964.16109,58.04357133,Relatively Moderate
355120,6013355120,30,12245.44407,55.33939019,Relatively Moderate
355121,6013355121,30.07114535,14241.01126,58.44789041,Relatively Moderate
355122,6013355122,30,13074.39589,56.69385911,Relatively Moderate
355123,6013355123,30,5522.10633,41.41535461,Relatively Low
355124,6013355124,30,8233.886283,48.09256529,Relatively Low
355125,6013355125,30.16814584,9897.829588,51.31522618,Relatively Moderate
355126,6013355126,30.02239011,10388.45526,52.22375494,Relatively Moderate
355201,6013355201,29.98667376,17762.50212,63.00956096,Relatively Moderate
355202,6013355202,29.99349172,9356.901281,50.29729344,Relatively Moderate
355302,6013355302,30,5828.302661,42.30366741,Relatively Low
355306,6013355306,29.99149569,9467.234165,50.5030205,Relatively Moderate
355307,6013355307,29.95640184,8407.950907,48.45050659,Relatively Low
355308,6013355308,29.96654214,7387.558014,46.21485992,Relatively Low
355309,6013355309,29.98288404,6669.831015,44.48580127,Relatively Low
355310,6013355310,30,7814.788767,47.18284736,Relatively Low
356001,6013356001,30,12463.51845,55.74489844,Relatively Moderate
356002,6013356002,29.62229553,13395.78165,57.20877135,Relatively Moderate
357000,6013357000,24.75008262,8202.507236,48.02121486,Relatively Low
358000,6013358000,19.57826582,23503.14898,68.79132379,Relatively Moderate
359102,6013359102,23.2926871,16479.51722,61.5028778,Relatively Moderate
359103,6013359103,29.46668611,13725.46109,57.69276507,Relatively Moderate
359104,6013359104,30,4883.337016,39.52100081,Relatively Low
359105,6013359105,21.22447385,12930.10117,56.47861866,Relatively Moderate
359202,6013359202,30,17059.77426,62.20567949,Relatively Moderate
359203,6013359203,30,17531.70013,62.74199686,Relatively Moderate
359204,6013359204,30,12439.4335,55.69970984,Relatively Moderate
360101,6013360101,30,13818.78303,57.8271417,Relatively Moderate
360102,6013360102,30,10872.21473,53.06450078,Relatively Moderate
360200,6013360200,30,17374.82246,62.57551253,Relatively Moderate
361000,6013361000,26.29107584,13362.91053,57.14931266,Relatively Moderate
362000,6013362000,10.31627063,1950.958367,27.66731675,Relatively Low
363000,6013363000,30,22387.49238,67.78647196,Relatively Moderate
364002,6013364002,30,19009.15175,64.43894782,Relatively Moderate
365002,6013365002,19.47176661,17444.42876,62.63972792,Relatively Moderate
365003,6013365003,30,15979.66552,60.86072397,Relatively Moderate
366001,6013366001,30,15511.83276,60.25424535,Relatively Moderate
366002,6013366002,30,25420.64417,70.33724968,Relatively Moderate
367100,6013367100,30,22570.84494,67.94225372,Relatively Moderate
367200,6013367200,30,20959.66767,66.4700566,Relatively Moderate
368001,6013368001,15.39905185,10036.83945,51.60062788,Relatively Moderate
368002,6013368002,30,16806.99909,61.90600771,Relatively Moderate
369001,6013369001,20.44657494,21250.90202,66.73643153,Relatively Moderate
369002,6013369002,25.389245,6231.930054,43.36441041,Relatively Low
370000,6013370000,8,1943.43059,27.62926319,Relatively Low
371000,6013371000,8,3856.954453,35.98915474,Relatively Low
372000,6013372000,8.039652447,7606.687529,46.74047472,Relatively Low
373000,6013373000,8,5155.617334,40.33201731,Relatively Low
374000,6013374000,8,5144.851519,40.30228797,Relatively Low
375000,6013375000,8,4575.675679,38.55301337,Relatively Low
376000,6013376000,8,7238.335202,45.86286448,Relatively Low
377000,6013377000,8,8552.610348,48.74066499,Relatively Low
378000,6013378000,5.046337308,2270.093691,29.29291728,Relatively Low
379000,6013379000,8,7399.953529,46.24221091,Relatively Low
380001,6013380001,2.512755069,2015.893732,27.99909623,Relatively Low
380002,6013380002,7.952558157,3400.976847,34.26128526,Relatively Low
381000,6013381000,8,7701.597072,46.94858013,Relatively Low
382000,6013382000,8,8930.8497,49.50292537,Relatively Moderate
383000,6013383000,8,4179.600749,37.14027494,Relatively Low
384000,6013384000,8,2050.000594,28.17628312,Relatively Low
385100,6013385100,8,1560.943228,25.48875042,Relatively Low
385200,6013385200,8,720.9269187,19.8377967,Relatively Low
386000,6013386000,8,3390.763369,34.22085335,Relatively Low
387000,6013387000,8,2273.840233,29.30956571,Relatively Low
388000,6013388000,8,1959.499899,27.71131618,Relatively Low
389100,6013389100,8,1701.821417,26.31284783,Relatively Low
389200,6013389200,8,1524.100162,25.22832136,Relatively Low
390100,6013390100,8,1213.450909,23.295914,Relatively Low
390200,6013390200,8,988.3931222,21.73928554,Relatively Low
391000,6013391000,8,1525.464283,25.24259145,Relatively Low
392000,6013392000,8,1144.441292,22.82856871,Relatively Low
392201,6013392201,20.29550166,21785.86374,67.26561385,Relatively Moderate
392202,6013392202,20.96617267,15742.4686,60.5646197,Relatively Moderate
392300,6013392300,20.5992657,9951.437909,51.42938686,Relatively Moderate
980000,6013980000,30,1798.593119,26.87413785,Relatively Low
101,6015000101,0,0,0,No Rating
102,6015000102,0,0,0,No Rating
104,6015000104,0,0,0,No Rating
106,6015000106,0,0,0,No Rating
107,6015000107,0,0,0,No Rating
201,6015000201,0,0,0,No Rating
